OBJECTID,TCE_NM_RIO,TCE_DS_CLASSE,SHAPE_Length
1,Rio São Mateus,3,0.0189283026742349
2,Canal de São Gonçalo,3,0.00112238040592182
3,Arroio da Mina,4,0.031301564657043
4,Arroio Jaguarão Chico,4,0.0179251210551728
5,Rio Jaguarão,4,0.00813431885597172
6,Rio Jaguarão,4,0.0187004545142056
7,Rio Jaguarão,4,0.0376766185971348
8,Rio Jaguarão,4,0.0623933998453433
9,Rio Jaguarão,4,0.00391290798312314
10,Rio Jaguarão,4,0.0518403883484244
11,Rio Jaguarão,4,0.0365690092124459
12,Rio Jaguarão,4,0.0424381134639722
13,Lagoa Mirim,3,0.0430551741025955
14,Rio Jaguarão,3,0.0569904519317239
15,Rio Jaguarão,3,0.0537192990445868
16,Rio Jaguarão,3,0.0198514478829061
17,Rio Jaguarão,3,0.0350143252022708
18,Lagoa Mirim,3,0.108672981636186
19,Rio Jaguarão,3,0.0859158498008198
20,Lagoa Mirim,3,0.0272940423367702
21,Rio Jaguarão,3,0.0105184142826288
22,Lagoa Mirim,3,0.0599729479616908
23,Lagoa Mirim,3,0.0294005124423597
24,Lagoa Mirim,3,0.0291746486285404
25,Lagoa Mirim,3,0.0359123654076665
26,Lagoa Mirim,3,0.0305560766339269
27,Rio Jaguarão,3,0.148331689703346
28,Lagoa Mirim,3,0.0383357430130636
29,Lagoa Mirim,3,0.112419195288843
30,Lagoa Mirim,3,0.0615407036147802
31,Lagoa Mirim,3,0.0211549712015988
32,Lagoa Mirim,3,0.02776754354371
33,Lagoa Mirim,3,0.0127341460049306
34,Lagoa Mirim,3,0.00957534351857134
35,Lagoa Mirim,3,0.0103562939450846
36,Lagoa Mirim,3,0.0389103371914901
37,Lagoa Mirim,3,0.0236827158451664
38,Lagoa Mirim,3,0.0328145026359474
39,Lagoa Mirim,3,0.0173936845556881
40,Arroio San Miguel,3,0.0110137488547976
41,Arroio San Miguel,3,0.143798480473232
42,Arroio Chuy,3,0.058974680477496
43,Arroyo Averias,3,0.0395156947060498
44,Arroio Chuy,3,0.0381002808605955
45,sem nome,999,0.00204969633293647
46,Rio Piranhas ou Açu,999,0.021054183933975
47,sem nome,5,0.0048447013666112
48,Rio Papocas,1,0.00345854705308683
49,Riacho Breião,999,0.00447034235563077
50,Rio Quaraí,3,0.0129457591497112
51,Rio Quaraí,3,0.00996555942667301
52,Rio Quaraí,3,0.0162544229636175
53,Rio Quaraí,3,0.0269312377766841
54,Rio Quaraí,3,0.0551287590681833
55,Rio Quaraí,3,0.0477813995804613
56,Rio Quaraí,3,0.0214285217698656
57,Rio Quaraí,3,0.0419329132936067
58,Rio Quaraí,3,0.0200020159866675
59,Rio Quaraí,3,0.0182230213017505
60,Rio Quaraí,3,0.0236655597300671
61,Rio Quaraí,3,0.0681923716599088
62,Rio Quaraí,3,0.0126854488370392
63,Rio Quaraí,3,0.00719223768697998
64,Rio Quaraí,3,0.00125769758111541
65,Rio Quaraí,3,0.0140436332366429
66,Rio Quaraí,3,0.0657004805973671
67,Rio Quaraí,3,0.0763203807654861
68,Rio Quaraí,4,0.00529396542084669
69,Rio Quaraí,4,0.0150951291287952
70,Rio Quaraí,4,0.022204381383493
71,Rio Quaraí,4,0.155018674616263
72,Rio Quaraí,4,0.00342351320598968
73,Rio Quaraí,4,0.00138943118028584
74,Arroio Moirões,4,0.0207806239094981
75,Arroio Moirões,4,0.00145829401695261
76,Arroio Invernada,4,0.111123644534513
77,Arroio Invernada,4,0.0375135493495592
78,Arroio São Luis,3,0.012813302967408
79,Arroio São Luis,3,0.0406963470775975
80,Arroio São Luis,5,0.126945963674607
81,Rio Maú ou Ireng,4,0.144997322542242
82,Rio Maú ou Ireng,4,0.00959238991082115
83,Rio Tacutu,4,0.0042967954953501
84,Rio Tacutu,4,0.0128985250608137
85,Rio Tacutu,4,0.130819335575547
86,Rio Tacutu,4,0.0418761360082817
87,Rio Tacutu,4,0.0839796090215636
88,Rio Tacutu,4,0.0725381009560724
89,Rio Tacutu,4,0.0251095060582756
90,Rio Tacutu,4,0.17583103769979
91,Lagoa Mirim,3,0.00840324444412109
92,Lagoa Mirim,3,0.0276310978685709
93,Lagoa Mirim,3,0.0637836234722921
94,Lagoa Mirim,3,0.0865235567119023
95,Lagoa Mirim,3,0.0348850674262103
96,Lagoa Mirim,3,0.0354047638542292
97,Lagoa Mirim,3,0.0356344108824365
98,Rio Jaguarão,4,0.0522392549545014
99,Lagoa Mirim,3,0.0227194370680888
100,Rio Jaguarão,4,0.0191991632385614
101,Lagoa Mirim,3,0.0276122649273632
102,Lagoa Mirim,3,0.012689266336042
103,Rio Jaguarão,3,0.0297072708717742
104,Rio Jaguarão,3,0.0117746506607285
105,Lagoa Mirim,3,0.0238032017912167
106,Lagoa Mirim,3,0.0291483976130411
107,Rio Jaguarão,3,0.0484086765261332
108,Lagoa Mirim,3,0.0240313778057159
109,Rio Jaguarão,3,0.0185214650580792
110,Lagoa Mirim,3,0.0159592813487709
111,Lagoa Mirim,3,0.0111827280081275
112,Rio Jaguarão,3,0.0326433514449685
113,Rio Jaguarão,3,0.0251539647190126
114,Rio Jaguarão,3,0.0716709353579527
115,Rio Jaguarão,3,0.015196082772129
116,Rio Jaguarão,3,0.0356954713918136
117,Rio Jaguarão,3,0.0446045711223934
118,Rio Jaguarão,3,0.00777554886669546
119,Rio Jaguarão,3,0.0473870148843828
120,Rio Jaguarão,3,0.0404718160104371
121,Lagoa Mirim,3,0.231319383873665
122,Rio Jaguarão,3,0.00976693930804333
123,Lagoa Mirim,3,0.0175476071999924
124,Rio Jaguarão,3,0.0541202330673561
125,Lagoa Mirim,3,0.0811922245202749
126,Rio Tacutu,4,0.0291409912247197
127,Rio Tacutu,4,0.0427876639732867
128,Rio Tacutu,4,0.0484085212861171
129,Rio Tacutu,4,0.124356284153195
130,Rio Tacutu,4,0.0194709485675379
131,Rio Tacutu,4,0.0584523414636316
132,Rio Tacutu,4,0.0559471671103363
133,Rio Tacutu,4,0.00545379553948657
134,Rio Tacutu,4,0.0880460455544052
135,Rio Tacutu,4,0.0876270362374943
136,Rio Tacutu,4,0.0909281131338219
137,Rio Tacutu,4,0.100347173365186
138,Rio Tacutu,4,0.00797709980747537
139,Rio Doce,2,0.0703185967157184
140,Rio Doce,2,0.0464459756270284
141,Rio Doce,2,0.051557747159643
142,Rio Doce,2,0.0122895870532021
143,Rio Doce,2,0.0301859799964219
144,Rio Doce,2,0.00357101741389991
145,Rio Doce,2,0.0434737528139644
146,Rio Doce,2,0.0307410542791489
147,Rio Doce,2,0.0029198641036019
148,Rio Doce,2,0.044198395084908
149,Rio Doce,2,0.0657087360184505
150,Rio Doce,2,0.00841015698448023
151,Rio Doce,2,0.0448511734262044
152,Rio Doce,2,0.0392796616736733
153,Rio Doce,2,0.00524817145414851
154,Rio Doce,2,0.0414561744108137
155,Lagoa Mirim,3,0.0364128928688141
156,Rio Cebollatí,3,0.095587797500264
157,Lagoa Mirim,3,0.0732101391264385
158,Lagoa Mirim,3,0.0519641197425833
159,Lagoa Mirim,3,0.046965969682375
160,Lagoa Mirim,3,0.017377889296767
161,Lagoa Mirim,3,0.0634313783975991
162,Lagoa Mirim,3,0.0145926176503753
163,Lagoa Mirim,3,0.0270640970452888
164,Lagoa Mirim,3,0.0115024288970382
165,Lagoa Mirim,3,0.0464087138715416
166,Rio Vaza-Barris,999,0.00932169295835434
167,Rio Real,999,0.134052978632198
168,Rio Jacaré,999,0.178053356980093
169,Rio Real,999,0.126259291786565
170,Rio Jacaré,999,0.0827901052541271
171,Rio Real,999,0.0582174968654405
172,Rio Jacaré,999,0.106398886359351
173,Rio Jacaré,999,0.0831989728824229
174,Rio Jacaré,999,0.0319622194910501
175,Rio Jacaré,999,0.0230314981245192
176,Rio Real,999,0.216640426170885
177,Rio Real,999,0.119377414438359
178,Rio Jacaré,999,0.0870663880884694
179,Rio Jacaré,999,0.00584374283026767
180,Rio Jacaré,999,0.00504334525128465
181,Rio Jacaré,999,0.0112113384924464
182,Rio Jacaré,999,0.019579511364661
183,Rio Jacaré,999,0.00939941399997224
184,Rio Real,999,0.0241308726595255
185,Rio Jacaré,999,0.0108908315255319
186,Rio Real,999,0.125862800031587
187,Rio Real,999,0.0204890660947926
188,Rio Real,999,0.13487838265469
189,Rio Real,999,0.0419852646898299
190,Rio Real,999,0.116808431635929
191,Rio Real,999,0.0298363871579609
192,Rio Real,999,0.169086074694472
193,Rio Real,999,0.122663899273881
194,Córrego Tingui,999,0.0507025801498475
195,Ribeirão da Ressaca,999,0.151702968572267
196,Córrego Tingui,999,0.0211787691105371
197,Córrego Tingui,999,0.0310512376907371
198,Córrego Tingui,999,0.0653007688858312
199,Córrego Tingui,999,0.0759452003156174
200,Rio Pardo,999,0.0405762839663302
201,sem nome,999,0.112979707113024
202,Ribeirão da Ressaca,999,0.550712562183867
203,Córrego do Mamoeiro,999,0.0218593715839552
204,Rio Pardo,999,0.0532499394748335
205,Rio Pardo,999,0.0750738183083498
206,Rio Pardo,999,0.0588006403003055
207,Rio Pardo,999,0.0372539084220242
208,Rio Pardo,999,0.0245882400596741
209,Rio Pardo,999,0.0433734860935996
210,Rio Pardo,999,0.0260116552022539
211,Rio Pardo,999,0.101033099868047
212,Rio Pardo,999,0.145137599965644
213,Rio Pardo,999,0.0148669581121846
214,Rio Mosquito,999,0.16673052197548
215,Rio Pardo,999,0.0551282719791054
216,Rio Pardo,999,0.0766049609878293
217,Rio Pardo,999,0.298104393914143
218,Rio Tacutu,4,0.128812921593846
219,Rio Tacutu,4,0.0230991237930722
220,Rio Tacutu,4,0.144261115551142
221,Rio Tacutu,4,0.00966740456856352
222,Rio Tacutu,4,0.135710397814536
223,Rio Tacutu,4,0.0420646791222782
224,Rio Tacutu,4,0.0192287014786261
225,Rio Tacutu,4,0.0362001763057867
226,Rio Tacutu,4,0.0568860876615629
227,Rio Tacutu,4,0.0886970056061306
228,Rio Tacutu,4,0.0334727072031794
229,Rio Tacutu,4,0.0413501014632015
230,Rio Vaza-Barris,999,0.164009836935764
231,Rio Vaza-Barris,999,0.0563485577614431
232,Rio Vaza-Barris,999,0.058364874882734
233,Rio Sergipe,999,0.0563214275599931
234,Rio Vaza-Barris,999,0.111561877780128
235,Rio Sergipe,999,0.0897438094581636
236,Rio Sergipe,999,0.0514132113620788
237,sem nome,999,0.0871760499635962
238,Rio Sergipe,999,0.100943055284423
239,Rio Vaza-Barris,999,0.123929534714163
240,Rio Sergipe,999,0.00956895643549018
241,Rio Sergipe,999,0.187579808625922
242,Rio Sergipe,999,0.0362003207688152
243,Rio Sergipe,999,0.0687120807860008
244,Rio Vaza-Barris,999,0.0598659934008735
245,Rio Vaza-Barris,999,0.0591617227897784
246,Rio Sergipe,999,0.0820685358183019
247,Rio Vaza-Barris,999,0.0805666928104236
248,Rio Sergipe,999,0.0510662081091438
249,Rio Vaza-Barris,999,0.0760060694706918
250,Rio Sergipe,999,0.0229068422898101
251,Rio Sergipe,999,0.0812332160988629
252,Riacho Catende,999,0.173000023605128
253,Rio Sergipe,999,0.100030580155771
254,Riacho Catende,999,0.0386192219542857
255,Riacho Catende,999,0.0080659386851867
256,Riacho Cansação,999,0.242919159728861
257,Rio Vaza-Barris,999,0.143817540129477
258,Riacho Catende,999,0.0224318323647219
259,Rio Baixa do Tubarão,999,0.156383638900368
260,Rio Sergipe,999,0.0729761538489368
261,Riacho Catende,999,0.0650846879621126
262,Rio Vaza-Barris,999,0.16141357921075
263,Rio Vaza-Barris,999,0.0283390264157004
264,Rio Vaza-Barris,999,0.0555956640682549
265,Rio Baixa do Tubarão,999,0.0782796428623043
266,Rio Vaza-Barris,999,0.0184098177660404
267,Rio Sergipe,999,0.0918795884913947
268,Rio Vaza-Barris,999,0.129481947703032
269,Rio Sergipe,999,0.0699224002276536
270,Rio Real,999,0.154362806211203
271,Rio Baixa do Tubarão,999,0.114381508903517
272,Rio Jacaré,999,0.117984068021217
273,Rio Baixa do Tubarão,999,0.0227002075090602
274,Rio Vaza-Barris,999,0.17531109039774
275,Rio Vaza-Barris,999,0.00570268120693396
276,Rio Vaza-Barris,999,0.0420740949030808
277,Rio Jacaré,999,0.0814141004903947
278,Rio Doce,2,0.0932017020292503
279,Rio Doce,2,0.0746596130251525
280,Rio Doce,2,0.0706208872984854
281,Rio Doce,2,0.0248460200661841
282,Rio Doce,2,0.0365357276029352
283,Rio Doce,2,0.0369490263545296
284,Rio Doce,2,0.0409628971009318
285,Rio Doce,2,0.0182207770229498
286,Rio Doce,2,0.0309966698069313
287,Rio Doce,2,0.0505614483248685
288,Rio Vaza-Barris,999,0.0316053916713786
289,Rio Vaza-Barris,999,0.11678908811164
290,Rio Vaza-Barris,999,0.0318366780091544
291,Rio Vaza-Barris,999,0.0349036793689315
292,Rio Vaza-Barris,999,0.0184077994101306
293,Rio Vaza-Barris,999,0.064934681586807
294,Rio Vaza-Barris,999,0.0255922750000524
295,Rio Vaza-Barris,999,0.098626291791252
296,Rio Vaza-Barris,999,0.0269804468777052
297,Rio Vaza-Barris,999,0.0288851403552973
298,Rio Vaza-Barris,999,0.148947349248068
299,Rio Vaza-Barris,999,0.2075393894576
300,Rio Vaza-Barris,999,0.0587090683719104
301,Rio Vaza-Barris,999,0.0553212554068183
302,Rio Vaza-Barris,999,0.0360524921430316
303,Rio Vaza-Barris,999,0.105154843032373
304,Rio Vaza-Barris,999,0.0851994419537748
305,Rio Vaza-Barris,999,0.00611152638646536
306,Rio Vaza-Barris,999,0.0665899749730493
307,Rio Vaza-Barris,999,0.0045364375259083
308,Rio Vaza-Barris,999,0.0118774229454508
309,Rio Vaza-Barris,999,0.0090801303540504
310,Rio Vaza-Barris,999,0.0789007650593421
311,Rio Vaza-Barris,999,0.0300608778403138
312,Rio Vaza-Barris,999,0.0195094110325418
313,Rio Vaza-Barris,999,0.0515104267445786
314,Rio Vaza-Barris,999,0.115723683396015
315,Rio Vaza-Barris,999,0.012634086333158
316,Rio Vaza-Barris,999,0.0660808638761092
317,Rio Vaza-Barris,999,0.0304903063712465
318,Rio Vaza-Barris,999,0.0393335919943054
319,Rio Pardo,999,0.0967377236775635
320,sem nome,999,0.238954552592363
321,Córrego Mangueira,999,0.0112941301512377
322,Córrego Mangueira,999,0.197320828966772
323,Córrego Mangueira,999,0.144123838387658
324,Rio Pardo,999,0.0522016306172154
325,Rio Pardo,999,0.00419629681744345
326,Corrego Baixa Velha,999,0.166275868592641
327,Córrego Mangueira,999,0.00463776190102008
328,Córrego Mangueira,999,0.11002049791012
329,sem nome,999,0.0821798619849539
330,Rio Pardo,999,0.0533853934774412
331,Rio Pardo,999,0.110173691543113
332,Ribeirão do Salitre,999,0.0842303954086536
333,Ribeirão do Salitre,999,0.0372402842045287
334,Ribeirão do Salitre,999,0.0761689560990414
335,Rio Pardo,999,0.0291672228838646
336,Rio Pardo,999,0.00989305658569183
337,Rio Pardo,999,0.118819485217919
338,Rio Pardo,999,0.0345424535543606
339,sem nome,999,0.080184846149677
340,Ribeirão do Salitre,999,0.0286334943168313
341,Rio Pardo,999,0.129441668916174
342,Rio Pardo,999,0.0527687778626523
343,Rio Pardo,999,0.143716107877548
344,Rio Pardo,999,0.061672055140426
345,Rio Pardo,999,0.0426225019516955
346,Rio Sergipe,999,0.118758756851339
347,Rio Jacaré,999,0.0779214193933209
348,Rio Caiçai,999,0.219582266872929
349,Rio Jacaré,999,0.0514029387887
350,Rio Jacaré,999,0.00333894628581591
351,Rio Vaza-Barris,999,0.0970930626901255
352,Rio Jacaré,999,0.0599869105502886
353,Rio Sergipe,999,0.184720873768641
354,Rio Vaza-Barris,999,0.127006884541751
355,Rio Real,999,0.21241039053135
356,Rio Baixa do Tubarão,999,0.20174629827066
357,Rio Vaza-Barris,999,0.0483014847538812
358,Rio Sergipe,999,0.0494863181349135
359,Rio Real,999,0.0589690474209288
360,Rio Sergipe,999,0.0332474061462214
361,Rio Vaza-Barris,999,0.0815237364083505
362,Rio Jacaré,999,0.154428343351348
363,Rio Sergipe,999,0.0291102209303326
364,Rio Sergipe,999,0.0117773055019305
365,Rio Jacaré,999,0.0196467606099136
366,Rio Real,999,0.0901701507168683
367,Rio Vaza-Barris,999,0.120188382414472
368,Rio Real,999,0.0411715729749912
369,Rio Jacaré,999,0.133479772515514
370,Rio Jacaré,999,0.010985791654766
371,Rio Sergipe,999,0.0915207186383565
372,Rio Jacaré,999,0.0536780227756597
373,Rio Real,999,0.0750913349295654
374,Rio Vaza-Barris,999,0.101561821466053
375,Rio Real,999,0.0277075519620297
376,Rio Vaza-Barris,999,0.0281445371264339
377,Rio Jacaré,999,0.0366881544989453
378,Rio Vaza-Barris,999,0.00766575372958905
379,Rio Jacaré,999,0.025542590281176
380,Rio Jacaré,999,0.0241450862259134
381,Rio Jacaré,999,0.0234560936592483
382,Rio Vaza-Barris,999,0.0581531126004705
383,Rio Vaza-Barris,999,0.00638947640532367
384,Rio Vaza-Barris,999,0.0293262785227048
385,Rio Vaza-Barris,999,0.00593537116589067
386,Rio Jequitinhonha,6,0.0244383040403657
387,Rio Jequitinhonha,6,0.094746363568465
388,Rio Jequitinhonha,6,0.0986021886340273
389,Rio Jequitinhonha,6,0.00809122906124141
390,Rio Jequitinhonha,6,0.114908155740115
391,Rio Jequitinhonha,6,0.122430685519888
392,Rio Jequitinhonha,6,0.0568620427354937
393,Rio Jequitinhonha,6,0.0267268499423973
394,Rio Jequitinhonha,6,0.0496328607491389
395,Rio Jequitinhonha,6,0.00320215917589302
396,Rio Jequitinhonha,6,0.0422462880664434
397,Rio Jequitinhonha,6,0.0787351421855681
398,Rio Jequitinhonha,6,0.0250331898252127
399,Rio Jequitinhonha,6,0.00779585279845601
400,Rio Jequitinhonha,6,0.0109526395950903
401,Rio Jequitinhonha,6,0.0726125650379491
402,Rio Jequitinhonha,6,0.034685623255757
403,Rio Jequitinhonha,6,0.00950397655414418
404,Rio Jequitinhonha,6,0.0430906373800119
405,Rio Jequitinhonha,6,0.0276419691682521
406,Rio Jequitinhonha,999,0.0796045319050309
407,Rio Jequitinhonha,999,0.0479787422058772
408,Rio Jequitinhonha,999,0.0263162803702317
409,Rio Jequitinhonha,999,0.0533293522851236
410,Rio Jequitinhonha,999,0.136700358296389
411,Rio Jequitinhonha,999,0.0783570371928824
412,Rio Jequitinhonha,999,0.0756154433803445
413,Rio Jequitinhonha,999,0.10807831717192
414,Rio Jequitinhonha,999,0.0358721610970573
415,Rio Jequitinhonha,999,0.0155885094868898
416,Rio Jequitinhonha,999,0.0507830282331303
417,Rio Jequitinhonha,999,0.044155661796425
418,Rio Jequitinhonha,999,0.110138226133602
419,Rio Jequitinhonha,999,0.0592706857094427
420,Rio Jequitinhonha,999,0.0130846243906625
421,Rio Jequitinhonha,999,0.125913181883562
422,Rio Jequitinhonha,999,0.0416693828970855
423,Rio Jequitinhonha,999,0.126126015331736
424,Rio Jequitinhonha,999,0.0506551944775405
425,Rio Jequitinhonha,999,0.0475035799490388
426,Rio Jequitinhonha,999,0.0437021438526248
427,Rio Jequitinhonha,999,0.0232840463754405
428,Rio Jequitinhonha,999,0.25296927309985
429,Rio Jequitinhonha,999,0.0233370096946693
430,Rio Jequitinhonha,999,0.0193026723174547
431,Rio Jequitinhonha,999,0.0260340393233594
432,Rio Jequitinhonha,999,0.0145492875153304
433,Rio Jequitinhonha,999,0.0833980300622922
434,Rio Jequitinhonha,999,0.00537998303085291
435,Rio Jequitinhonha,999,0.160993253355955
436,Rio Jequitinhonha,999,0.00871637877530271
437,Rio Jequitinhonha,999,0.078160469342955
438,Rio Jequitinhonha,999,0.0973243179095261
439,Rio Jequitinhonha,999,0.092488925998758
440,Rio Jequitinhonha,999,0.0291873417164821
441,Rio Jequitinhonha,999,0.0231844330329495
442,Rio Jequitinhonha,999,0.0445873226483633
443,Rio Jequitinhonha,999,0.049951487873282
444,Rio Jequitinhonha,999,0.0620533747148869
445,Rio Jequitinhonha,999,0.0246049515563904
446,Rio Jequitinhonha,999,0.0259061595536436
447,Rio Jequitinhonha,999,0.0200381902268879
448,Rio Jequitinhonha,999,0.0307200494771849
449,Rio Jequitinhonha,999,0.0867726156446605
450,Rio Jequitinhonha,999,0.0489745715572875
451,Rio Jequitinhonha,999,0.0739000519304043
452,Rio Jequitinhonha,999,0.0241523631793777
453,Rio Jequitinhonha,6,0.0237581379891313
454,Rio Jequitinhonha,6,0.0636365512002385
455,Córrego Tabocal,999,0.159666266103716
456,Rio Jequitinhonha,999,0.0416343357396162
457,Rio Jequitinhonha,999,0.0950596820873517
458,Rio Jequitinhonha,999,0.0100984175353195
459,Rio Jequitinhonha,6,0.0870740687362135
460,Rio Jequitinhonha,999,0.0400449301185266
461,Rio Jequitinhonha,999,0.00974438185590398
462,Rio Jequitinhonha,999,0.118279681183784
463,Rio Jequitinhonha,999,0.0333252083423753
464,Rio Jequitinhonha,999,0.01395009087401
465,Rio Jequitinhonha,999,0.0524871775728475
466,Rio Jequitinhonha,6,0.0614192610900504
467,Rio Jequitinhonha,6,0.0494812300186052
468,Rio Jequitinhonha,6,0.0214262047465262
469,Rio Jequitinhonha,6,0.132602641809654
470,Rio Jequitinhonha,6,0.0352956228465244
471,Rio Jequitinhonha,6,0.0623391939992747
472,Rio do Prado ou Jucurucu,999,0.498046031933058
473,Rio Jequitinhonha,6,0.0425151883404216
474,Rio Jequitinhonha,6,0.0244311816667104
475,Rio Jequitinhonha,6,0.0927061228460862
476,Rio Jequitinhonha,6,0.0512627276015302
477,Rio Jequitinhonha,6,0.0318831149191772
478,Rio Jequitinhonha,6,0.1726850441881
479,Rio Jequitinhonha,6,0.00839488816403181
480,Rio Jequitinhonha,6,0.00850184651770245
481,Rio Jequitinhonha,6,0.0197645741646778
482,Rio Jequitinhonha,6,0.0110485959398789
483,Rio Jequitinhonha,6,0.0227661673823674
484,Rio Jequitinhonha,6,0.0248283477250116
485,Rio Jequitinhonha,6,0.0165337007376992
486,Rio Jequitinhonha,6,0.0430481940554717
487,Rio Jequitinhonha,6,0.0699918408771993
488,Rio Jequitinhonha,6,0.0220215883532117
489,Rio Jequitinhonha,6,0.00559413756481371
490,Rio Jequitinhonha,6,0.0890932958808807
491,Rio Jequitinhonha,6,0.086993819497536
492,Rio Jequitinhonha,6,0.00459289599996282
493,sem nome,4,0.45231595310363
494,Córrego da Cruz,4,0.0459443886762134
495,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.179837990971181
496,Córrego da Cruz,4,0.00859136022439987
497,Córrego da Cruz,4,0.0251631905989676
498,Rio Cotaxé ou Braço Norte do Rio São Mateus,2,0.0346558463775041
499,sem nome,4,0.18891770571822
500,Ribeirão São Jorge,2,0.259468409116516
501,Rio Cotaxé ou Braço Norte do Rio São Mateus,5,0.257494421892043
